,match_type,date,home,away,score,points
0,Premier League 1999/2000,07/08/1999,A,Sheffield Wednesday,2:1 (0:0),3
1,Premier League 1999/2000,14/08/1999,H,Watford FC,0:1 (0:1),0
2,Premier League 1999/2000,21/08/1999,A,Middlesbrough FC,0:1 (0:0),0
3,Premier League 1999/2000,23/08/1999,A,Leeds United,2:1 (1:1),3
4,Premier League 1999/2000,28/08/1999,H,Arsenal FC,2:0 (1:0),3
5,Premier League 1999/2000,11/09/1999,H,Manchester United,2:3 (1:3),0
6,Premier League 1999/2000,18/09/1999,A,Leicester City,2:2 (2:1),1
7,Premier League 1999/2000,27/09/1999,H,Everton FC,0:1 (0:1),0
8,Premier League 1999/2000,02/10/1999,A,Aston Villa,0:0 (0:0),1
9,Premier League 1999/2000,16/10/1999,H,Chelsea FC,1:0 (0:0),3
10,Premier League 1999/2000,23/10/1999,A,Southampton FC,1:1 (0:1),1
11,Premier League 1999/2000,27/10/1999,H,West Ham United,1:0 (1:0),3
12,Premier League 1999/2000,01/11/1999,H,Bradford City,3:1 (2:1),3
13,Premier League 1999/2000,06/11/1999,H,Derby County,2:0 (0:0),3
14,Premier League 1999/2000,20/11/1999,A,Sunderland AFC,2:0 (0:0),3
15,Premier League 1999/2000,27/11/1999,A,West Ham United,0:1 (0:1),0
16,Premier League 1999/2000,05/12/1999,H,Sheffield Wednesday,4:1 (2:1),3
17,Premier League 1999/2000,18/12/1999,H,Coventry City,2:0 (1:0),3
18,Premier League 1999/2000,26/12/1999,A,Newcastle United,2:2 (1:1),1
19,Premier League 1999/2000,28/12/1999,H,Wimbledon FC,3:1 (0:0),3
20,Premier League 1999/2000,03/01/2000,A,Tottenham Hotspur,0:1 (0:1),0
21,Premier League 1999/2000,15/01/2000,A,Watford FC,3:2 (2:1),3
22,Premier League 1999/2000,22/01/2000,H,Middlesbrough FC,0:0 (0:0),1
23,Premier League 1999/2000,05/02/2000,H,Leeds United,3:1 (1:0),3
24,Premier League 1999/2000,13/02/2000,A,Arsenal FC,1:0 (1:0),3
25,Premier League 1999/2000,04/03/2000,A,Manchester United,1:1 (1:1),1
26,Premier League 1999/2000,11/03/2000,H,Sunderland AFC,1:1 (1:0),1
27,Premier League 1999/2000,15/03/2000,H,Aston Villa,0:0 (0:0),1
28,Premier League 1999/2000,18/03/2000,A,Derby County,2:0 (1:0),3
29,Premier League 1999/2000,25/03/2000,H,Newcastle United,2:1 (0:0),3
30,Premier League 1999/2000,01/04/2000,A,Coventry City,3:0 (2:0),3
31,Premier League 1999/2000,09/04/2000,H,Tottenham Hotspur,2:0 (1:0),3
32,Premier League 1999/2000,16/04/2000,A,Wimbledon FC,2:1 (1:0),3
33,Premier League 1999/2000,21/04/2000,A,Everton FC,0:0 (0:0),1
34,Premier League 1999/2000,29/04/2000,A,Chelsea FC,0:2 (0:2),0
35,Premier League 1999/2000,03/05/2000,H,Leicester City,0:2 (0:1),0
36,Premier League 1999/2000,07/05/2000,H,Southampton FC,0:0 (0:0),1
37,Premier League 1999/2000,14/05/2000,A,Bradford City,0:1 (0:1),0
38,FA Cup 1999/2000,11/12/1999,A,Huddersfield Town,2:0 (1:0),3
39,FA Cup 1999/2000,09/01/2000,H,Blackburn Rovers,0:1 (0:0),0
40,League Cup 1999/2000,13/09/1999,A,Hull City,5:1 (2:0),3
41,League Cup 1999/2000,20/09/1999,H,Hull City,4:2 (1:0),3
42,League Cup 1999/2000,12/10/1999,A,Southampton FC,1:2 (0:0),0
