,match_type,date,home,away,score,points
0,Premier League 2002/2003,17/08/2002,A,Leeds United,0:3 (0:2),0
1,Premier League 2002/2003,24/08/2002,H,Newcastle United,1:0 (1:0),3
2,Premier League 2002/2003,28/08/2002,A,Aston Villa,0:1 (0:0),0
3,Premier League 2002/2003,31/08/2002,H,Everton FC,3:1 (2:1),3
4,Premier League 2002/2003,10/09/2002,A,Arsenal FC,1:2 (1:2),0
5,Premier League 2002/2003,15/09/2002,H,Blackburn Rovers,2:2 (0:1),1
6,Premier League 2002/2003,21/09/2002,A,West Ham United,0:0 (0:0),1
7,Premier League 2002/2003,28/09/2002,H,Liverpool FC,0:3 (0:1),0
8,Premier League 2002/2003,05/10/2002,A,Southampton FC,0:2 (0:2),0
9,Premier League 2002/2003,19/10/2002,H,Chelsea FC,0:3 (0:0),0
10,Premier League 2002/2003,26/10/2002,A,Birmingham City,2:0 (1:0),3
11,Premier League 2002/2003,02/11/2002,A,West Bromwich Albion,2:1 (0:0),3
12,Premier League 2002/2003,09/11/2002,H,Manchester United,3:1 (2:1),3
13,Premier League 2002/2003,16/11/2002,H,Charlton Athletic,0:1 (0:0),0
14,Premier League 2002/2003,23/11/2002,A,Middlesbrough FC,1:3 (0:0),0
15,Premier League 2002/2003,30/11/2002,H,Bolton Wanderers,2:0 (1:0),3
16,Premier League 2002/2003,09/12/2002,A,Sunderland AFC,3:0 (1:0),3
17,Premier League 2002/2003,14/12/2002,A,Charlton Athletic,2:2 (0:0),1
18,Premier League 2002/2003,23/12/2002,H,Tottenham Hotspur,2:3 (1:1),0
19,Premier League 2002/2003,26/12/2002,H,Aston Villa,3:1 (1:1),3
20,Premier League 2002/2003,28/12/2002,A,Fulham FC,1:0 (0:0),3
21,Premier League 2002/2003,01/01/2003,A,Everton FC,2:2 (1:1),1
22,Premier League 2002/2003,11/01/2003,H,Leeds United,2:1 (1:0),3
23,Premier League 2002/2003,18/01/2003,A,Newcastle United,0:2 (0:1),0
24,Premier League 2002/2003,29/01/2003,H,Fulham FC,4:1 (1:1),3
25,Premier League 2002/2003,01/02/2003,H,West Bromwich Albion,1:2 (1:1),0
26,Premier League 2002/2003,09/02/2003,A,Manchester United,1:1 (0:1),1
27,Premier League 2002/2003,22/02/2003,H,Arsenal FC,1:5 (0:4),0
28,Premier League 2002/2003,01/03/2003,A,Blackburn Rovers,0:1 (0:1),0
29,Premier League 2002/2003,16/03/2003,H,Birmingham City,1:0 (0:0),3
30,Premier League 2002/2003,22/03/2003,A,Chelsea FC,0:5 (0:2),0
31,Premier League 2002/2003,05/04/2003,A,Bolton Wanderers,0:2 (0:1),0
32,Premier League 2002/2003,12/04/2003,H,Middlesbrough FC,0:0 (0:0),1
33,Premier League 2002/2003,18/04/2003,A,Tottenham Hotspur,2:0 (2:0),3
34,Premier League 2002/2003,21/04/2003,H,Sunderland AFC,3:0 (2:0),3
35,Premier League 2002/2003,27/04/2003,H,West Ham United,0:1 (0:0),0
36,Premier League 2002/2003,03/05/2003,A,Liverpool FC,2:1 (0:0),3
37,Premier League 2002/2003,11/05/2003,H,Southampton FC,0:1 (0:1),0
38,FA Cup 2002/2003,04/01/2003,H,Liverpool FC,0:1 (0:0),0
39,League Cup 2002/2003,30/09/2002,H,Crewe Alexandra,3:2 (0:1),3
40,League Cup 2002/2003,04/11/2002,A,Wigan Athletic,0:1 (0:1),0
