,match_type,date,home,away,score,points
0,Club World Cup 2012,13/12/2012,N,CF Monterrey,3:1 (1:0),3
1,Club World Cup 2012,16/12/2012,N,Corinthians SP,0:1 (0:0),0
2,Champions League 2012/2013,19/09/2012,H,Juventus,2:2 (2:1),1
3,Champions League 2012/2013,02/10/2012,A,FC Nordsjælland,4:0 (1:0),3
4,Champions League 2012/2013,23/10/2012,A,Shakhtar Donetsk,1:2 (0:1),0
5,Champions League 2012/2013,07/11/2012,H,Shakhtar Donetsk,3:2 (2:1),3
6,Champions League 2012/2013,20/11/2012,A,Juventus,0:3 (0:1),0
7,Champions League 2012/2013,05/12/2012,H,FC Nordsjælland,6:1 (2:0),3
8,Europa League 2012/2013,14/02/2013,A,Sparta Praha,1:0 (0:0),3
9,Europa League 2012/2013,21/02/2013,H,Sparta Praha,1:1 (0:1),1
10,Europa League 2012/2013,07/03/2013,A,Steaua Bucureşti,0:1 (0:1),0
11,Europa League 2012/2013,14/03/2013,H,Steaua Bucureşti,3:1 (1:1),3
12,Europa League 2012/2013,04/04/2013,H,Rubin Kazan,3:1 (2:1),3
13,Europa League 2012/2013,11/04/2013,A,Rubin Kazan,2:3 (1:0),0
14,Europa League 2012/2013,25/04/2013,A,FC Basel,2:1 (1:0),3
15,Europa League 2012/2013,02/05/2013,H,FC Basel,3:1 (0:1),3
16,Europa League 2012/2013,15/05/2013,N,SL Benfica,2:1 (0:0),3
17,UEFA-Supercup 2012,31/08/2012,N,Atlético Madrid,1:4 (0:3),0
18,Premier League 2012/2013,19/08/2012,A,Wigan Athletic,2:0 (2:0),3
19,Premier League 2012/2013,22/08/2012,H,Reading FC,4:2 (1:2),3
20,Premier League 2012/2013,25/08/2012,H,Newcastle United,2:0 (2:0),3
21,Premier League 2012/2013,15/09/2012,A,Queens Park Rangers,0:0 (0:0),1
22,Premier League 2012/2013,22/09/2012,H,Stoke City,1:0 (0:0),3
23,Premier League 2012/2013,29/09/2012,A,Arsenal FC,2:1 (1:1),3
24,Premier League 2012/2013,06/10/2012,H,Norwich City,4:1 (3:1),3
25,Premier League 2012/2013,20/10/2012,A,Tottenham Hotspur,4:2 (1:0),3
26,Premier League 2012/2013,28/10/2012,H,Manchester United,2:3 (1:2),0
27,Premier League 2012/2013,03/11/2012,A,Swansea City,1:1 (0:0),1
28,Premier League 2012/2013,11/11/2012,H,Liverpool FC,1:1 (1:0),1
29,Premier League 2012/2013,17/11/2012,A,West Bromwich Albion,1:2 (1:1),0
30,Premier League 2012/2013,25/11/2012,H,Manchester City,0:0 (0:0),1
31,Premier League 2012/2013,28/11/2012,H,Fulham FC,0:0 (0:0),1
32,Premier League 2012/2013,01/12/2012,A,West Ham United,1:3 (1:0),0
33,Premier League 2012/2013,08/12/2012,A,Sunderland AFC,3:1 (2:0),3
34,Premier League 2012/2013,23/12/2012,H,Aston Villa,8:0 (3:0),3
35,Premier League 2012/2013,26/12/2012,A,Norwich City,1:0 (1:0),3
36,Premier League 2012/2013,30/12/2012,A,Everton FC,2:1 (1:1),3
37,Premier League 2012/2013,02/01/2013,H,Queens Park Rangers,0:1 (0:0),0
38,Premier League 2012/2013,12/01/2013,A,Stoke City,4:0 (1:0),3
39,Premier League 2012/2013,16/01/2013,H,Southampton FC,2:2 (2:0),1
40,Premier League 2012/2013,20/01/2013,H,Arsenal FC,2:1 (2:0),3
41,Premier League 2012/2013,30/01/2013,A,Reading FC,2:2 (1:0),1
42,Premier League 2012/2013,02/02/2013,A,Newcastle United,2:3 (0:1),0
43,Premier League 2012/2013,09/02/2013,H,Wigan Athletic,4:1 (1:0),3
44,Premier League 2012/2013,24/02/2013,A,Manchester City,0:2 (0:0),0
45,Premier League 2012/2013,02/03/2013,H,West Bromwich Albion,1:0 (1:0),3
46,Premier League 2012/2013,17/03/2013,H,West Ham United,2:0 (1:0),3
47,Premier League 2012/2013,30/03/2013,A,Southampton FC,1:2 (1:2),0
48,Premier League 2012/2013,07/04/2013,H,Sunderland AFC,2:1 (0:1),3
49,Premier League 2012/2013,17/04/2013,A,Fulham FC,3:0 (2:0),3
50,Premier League 2012/2013,21/04/2013,A,Liverpool FC,2:2 (1:0),1
51,Premier League 2012/2013,28/04/2013,H,Swansea City,2:0 (2:0),3
52,Premier League 2012/2013,05/05/2013,A,Manchester United,1:0 (0:0),3
53,Premier League 2012/2013,08/05/2013,H,Tottenham Hotspur,2:2 (2:1),1
54,Premier League 2012/2013,11/05/2013,A,Aston Villa,2:1 (0:1),3
55,Premier League 2012/2013,19/05/2013,H,Everton FC,2:1 (1:1),3
56,FA Cup 2012/2013,05/01/2013,A,Southampton FC,5:1 (2:1),3
57,FA Cup 2012/2013,27/01/2013,A,Brentford FC,2:2 (0:1),1
58,FA Cup 2012/2013,17/02/2013,H,Brentford FC,4:0 (0:0),3
59,FA Cup 2012/2013,27/02/2013,A,Middlesbrough FC,2:0 (0:0),3
60,FA Cup 2012/2013,10/03/2013,A,Manchester United,2:2 (0:2),1
61,FA Cup 2012/2013,01/04/2013,H,Manchester United,1:0 (0:0),3
62,FA Cup 2012/2013,14/04/2013,N,Manchester City,1:2 (0:1),0
63,League Cup 2012/2013,25/09/2012,H,Wolverhampton Wanderers,6:0 (3:0),3
64,League Cup 2012/2013,31/10/2012,H,Manchester United,"5:4 (1:2, 3:3) aet",3
65,League Cup 2012/2013,19/12/2012,A,Leeds United,5:1 (0:1),3
66,League Cup 2012/2013,09/01/2013,H,Swansea City,0:2 (0:1),0
67,League Cup 2012/2013,23/01/2013,A,Swansea City,0:0 (0:0),1
68,FA Community Shield 2012,12/08/2012,H,Manchester City,2:3 (1:0),0
