,match_type,date,home,away,score,points
0,Champions League 2008/2009,16/09/2008,H,Girondins Bordeaux,4:0 (2:0),3
1,Champions League 2008/2009,01/10/2008,A,CFR Cluj,0:0 (0:0),1
2,Champions League 2008/2009,22/10/2008,H,AS Roma,1:0 (0:0),3
3,Champions League 2008/2009,04/11/2008,A,AS Roma,1:3 (0:1),0
4,Champions League 2008/2009,26/11/2008,A,Girondins Bordeaux,1:1 (0:0),1
5,Champions League 2008/2009,09/12/2008,H,CFR Cluj,2:1 (1:0),3
6,Champions League 2008/2009,25/02/2009,H,Juventus,1:0 (1:0),3
7,Champions League 2008/2009,10/03/2009,A,Juventus,2:2 (1:1),1
8,Champions League 2008/2009,08/04/2009,A,Liverpool FC,3:1 (1:1),3
9,Champions League 2008/2009,14/04/2009,H,Liverpool FC,4:4 (0:2),1
10,Champions League 2008/2009,28/04/2009,A,FC Barcelona,0:0 (0:0),1
11,Champions League 2008/2009,06/05/2009,H,FC Barcelona,1:1 (1:0),1
12,Premier League 2008/2009,17/08/2008,H,Portsmouth FC,4:0 (3:0),3
13,Premier League 2008/2009,24/08/2008,A,Wigan Athletic,1:0 (1:0),3
14,Premier League 2008/2009,31/08/2008,H,Tottenham Hotspur,1:1 (1:1),1
15,Premier League 2008/2009,13/09/2008,A,Manchester City,3:1 (1:1),3
16,Premier League 2008/2009,21/09/2008,H,Manchester United,1:1 (0:1),1
17,Premier League 2008/2009,27/09/2008,A,Stoke City,2:0 (1:0),3
18,Premier League 2008/2009,05/10/2008,H,Aston Villa,2:0 (2:0),3
19,Premier League 2008/2009,18/10/2008,A,Middlesbrough FC,5:0 (1:0),3
20,Premier League 2008/2009,26/10/2008,H,Liverpool FC,0:1 (0:1),0
21,Premier League 2008/2009,29/10/2008,A,Hull City,3:0 (1:0),3
22,Premier League 2008/2009,01/11/2008,H,Sunderland AFC,5:0 (3:0),3
23,Premier League 2008/2009,09/11/2008,A,Blackburn Rovers,2:0 (1:0),3
24,Premier League 2008/2009,15/11/2008,A,West Bromwich Albion,3:0 (3:0),3
25,Premier League 2008/2009,22/11/2008,H,Newcastle United,0:0 (0:0),1
26,Premier League 2008/2009,30/11/2008,H,Arsenal FC,1:2 (1:0),0
27,Premier League 2008/2009,06/12/2008,A,Bolton Wanderers,2:0 (2:0),3
28,Premier League 2008/2009,14/12/2008,H,West Ham United,1:1 (0:1),1
29,Premier League 2008/2009,22/12/2008,A,Everton FC,0:0 (0:0),1
30,Premier League 2008/2009,26/12/2008,H,West Bromwich Albion,2:0 (2:0),3
31,Premier League 2008/2009,28/12/2008,A,Fulham FC,2:2 (0:1),1
32,Premier League 2008/2009,11/01/2009,A,Manchester United,0:3 (0:1),0
33,Premier League 2008/2009,17/01/2009,H,Stoke City,2:1 (0:0),3
34,Premier League 2008/2009,28/01/2009,H,Middlesbrough FC,2:0 (0:0),3
35,Premier League 2008/2009,01/02/2009,A,Liverpool FC,0:2 (0:0),0
36,Premier League 2008/2009,07/02/2009,H,Hull City,0:0 (0:0),1
37,Premier League 2008/2009,21/02/2009,A,Aston Villa,1:0 (1:0),3
38,Premier League 2008/2009,28/02/2009,H,Wigan Athletic,2:1 (1:0),3
39,Premier League 2008/2009,03/03/2009,A,Portsmouth FC,1:0 (0:0),3
40,Premier League 2008/2009,15/03/2009,H,Manchester City,1:0 (1:0),3
41,Premier League 2008/2009,21/03/2009,A,Tottenham Hotspur,0:1 (0:0),0
42,Premier League 2008/2009,04/04/2009,A,Newcastle United,2:0 (0:0),3
43,Premier League 2008/2009,11/04/2009,H,Bolton Wanderers,4:3 (1:0),3
44,Premier League 2008/2009,22/04/2009,H,Everton FC,0:0 (0:0),1
45,Premier League 2008/2009,25/04/2009,A,West Ham United,1:0 (0:0),3
46,Premier League 2008/2009,02/05/2009,H,Fulham FC,3:1 (2:1),3
47,Premier League 2008/2009,10/05/2009,A,Arsenal FC,4:1 (2:0),3
48,Premier League 2008/2009,17/05/2009,H,Blackburn Rovers,2:0 (1:0),3
49,Premier League 2008/2009,24/05/2009,A,Sunderland AFC,3:2 (0:0),3
50,FA Cup 2008/2009,03/01/2009,H,Southend United,1:1 (1:0),1
51,FA Cup 2008/2009,14/01/2009,A,Southend United,4:1 (1:1),3
52,FA Cup 2008/2009,24/01/2009,H,Ipswich Town,3:1 (1:1),3
53,FA Cup 2008/2009,14/02/2009,A,Watford FC,3:1 (0:0),3
54,FA Cup 2008/2009,07/03/2009,A,Coventry City,2:0 (1:0),3
55,FA Cup 2008/2009,18/04/2009,N,Arsenal FC,2:1 (1:1),3
56,FA Cup 2008/2009,30/05/2009,N,Everton FC,2:1 (1:1),3
57,League Cup 2008/2009,24/09/2008,A,Portsmouth FC,4:0 (2:0),3
58,League Cup 2008/2009,12/11/2008,H,Burnley FC,"4:5 (1:0, 1:1, 1:1) pso",0
