,match_type,date,home,away,score,points
0,Friendlies Clubs 2017,13/07/2017,A,Sydney FC,2:0 (1:0),3
1,Friendlies Clubs 2017,19/07/2017,N,Bayern München,"3:2 (0:1, 1:1) pso",3
2,Friendlies Clubs 2017,22/07/2017,N,Chelsea FC,0:3 (0:2),0
3,Friendlies Clubs 2017,29/07/2017,H,SL Benfica,5:2 (2:2),3
4,Friendlies Clubs 2017,30/07/2017,H,Sevilla FC,1:2 (0:0),0
5,Europa League 2017/2018,14/09/2017,H,1. FC Köln,3:1 (0:1),3
6,Europa League 2017/2018,28/09/2017,A,BATE Borisov,4:2 (3:1),3
7,Europa League 2017/2018,19/10/2017,A,Crvena Zvezda,1:0 (0:0),3
8,Europa League 2017/2018,02/11/2017,H,Crvena Zvezda,0:0 (0:0),1
9,Europa League 2017/2018,23/11/2017,A,1. FC Köln,0:1 (0:0),0
10,Europa League 2017/2018,07/12/2017,H,BATE Borisov,6:0 (3:0),3
11,Europa League 2017/2018,15/02/2018,A,Östersunds FK,3:0 (2:0),3
12,Europa League 2017/2018,22/02/2018,H,Östersunds FK,1:2 (0:2),0
13,Europa League 2017/2018,08/03/2018,A,AC Milan,2:0 (2:0),3
14,Europa League 2017/2018,15/03/2018,H,AC Milan,3:1 (1:1),3
15,Europa League 2017/2018,05/04/2018,H,CSKA Moskva,4:1 (4:1),3
16,Europa League 2017/2018,12/04/2018,A,CSKA Moskva,2:2 (0:1),1
17,Europa League 2017/2018,26/04/2018,H,Atlético Madrid,1:1 (0:0),1
18,Europa League 2017/2018,03/05/2018,A,Atlético Madrid,0:1 (0:1),0
19,Premier League 2017/2018,11/08/2017,H,Leicester City,4:3 (2:2),3
20,Premier League 2017/2018,19/08/2017,A,Stoke City,0:1 (0:0),0
21,Premier League 2017/2018,27/08/2017,A,Liverpool FC,0:4 (0:2),0
22,Premier League 2017/2018,09/09/2017,H,AFC Bournemouth,3:0 (2:0),3
23,Premier League 2017/2018,17/09/2017,A,Chelsea FC,0:0 (0:0),1
24,Premier League 2017/2018,25/09/2017,H,West Bromwich Albion,2:0 (1:0),3
25,Premier League 2017/2018,01/10/2017,H,Brighton & Hove Albion,2:0 (1:0),3
26,Premier League 2017/2018,14/10/2017,A,Watford FC,1:2 (1:0),0
27,Premier League 2017/2018,22/10/2017,A,Everton FC,5:2 (1:1),3
28,Premier League 2017/2018,28/10/2017,H,Swansea City,2:1 (0:1),3
29,Premier League 2017/2018,05/11/2017,A,Manchester City,1:3 (0:1),0
30,Premier League 2017/2018,18/11/2017,H,Tottenham Hotspur,2:0 (2:0),3
31,Premier League 2017/2018,26/11/2017,A,Burnley FC,1:0 (0:0),3
32,Premier League 2017/2018,29/11/2017,H,Huddersfield Town,5:0 (1:0),3
33,Premier League 2017/2018,02/12/2017,H,Manchester United,1:3 (0:2),0
34,Premier League 2017/2018,10/12/2017,A,Southampton FC,1:1 (0:1),1
35,Premier League 2017/2018,13/12/2017,A,West Ham United,0:0 (0:0),1
36,Premier League 2017/2018,16/12/2017,H,Newcastle United,1:0 (1:0),3
37,Premier League 2017/2018,22/12/2017,H,Liverpool FC,3:3 (0:1),1
38,Premier League 2017/2018,28/12/2017,A,Crystal Palace,3:2 (1:0),3
39,Premier League 2017/2018,31/12/2017,A,West Bromwich Albion,1:1 (0:0),1
40,Premier League 2017/2018,03/01/2018,H,Chelsea FC,2:2 (0:0),1
41,Premier League 2017/2018,14/01/2018,A,AFC Bournemouth,1:2 (0:0),0
42,Premier League 2017/2018,20/01/2018,H,Crystal Palace,4:1 (4:0),3
43,Premier League 2017/2018,30/01/2018,A,Swansea City,1:3 (1:1),0
44,Premier League 2017/2018,03/02/2018,H,Everton FC,5:1 (4:0),3
45,Premier League 2017/2018,10/02/2018,A,Tottenham Hotspur,0:1 (0:0),0
46,Premier League 2017/2018,01/03/2018,H,Manchester City,0:3 (0:3),0
47,Premier League 2017/2018,04/03/2018,A,Brighton & Hove Albion,1:2 (1:2),0
48,Premier League 2017/2018,11/03/2018,H,Watford FC,3:0 (1:0),3
49,Premier League 2017/2018,01/04/2018,H,Stoke City,3:0 (0:0),3
50,Premier League 2017/2018,08/04/2018,H,Southampton FC,3:2 (2:1),3
51,Premier League 2017/2018,15/04/2018,A,Newcastle United,1:2 (1:1),0
52,Premier League 2017/2018,22/04/2018,H,West Ham United,4:1 (0:0),3
53,Premier League 2017/2018,29/04/2018,A,Manchester United,1:2 (0:1),0
54,Premier League 2017/2018,06/05/2018,H,Burnley FC,5:0 (2:0),3
55,Premier League 2017/2018,09/05/2018,A,Leicester City,1:3 (0:1),0
56,FA Cup 2017/2018,07/01/2018,A,Nottingham Forest,2:4 (1:2),0
57,League Cup 2017/2018,20/09/2017,H,Doncaster Rovers,1:0 (1:0),3
58,League Cup 2017/2018,24/10/2017,H,Norwich City,"2:1 (0:1, 1:1) aet",3
59,League Cup 2017/2018,19/12/2017,H,West Ham United,1:0 (1:0),3
60,League Cup 2017/2018,10/01/2018,A,Chelsea FC,0:0 (0:0),1
61,League Cup 2017/2018,24/01/2018,H,Chelsea FC,2:1 (1:1),3
62,League Cup 2017/2018,25/02/2018,N,Manchester City,0:3 (0:1),0
63,FA Community Shield 2017,06/08/2017,N,Chelsea FC,"4:1 (0:0, 1:1, 1:1) pso",3
