,match_type,date,home,away,score,points
0,Champions League 1996/1997,10/09/1996,A,Juventus,0:1 (0:1),0
1,Champions League 1996/1997,24/09/1996,H,Rapid Wien,2:0 (2:0),3
2,Champions League 1996/1997,15/10/1996,A,Fenerbahçe,2:0 (0:0),3
3,Champions League 1996/1997,29/10/1996,H,Fenerbahçe,0:1 (0:0),0
4,Champions League 1996/1997,27/11/1996,H,Juventus,0:1 (0:1),0
5,Champions League 1996/1997,03/12/1996,A,Rapid Wien,2:0 (1:0),3
6,Champions League 1996/1997,04/03/1997,H,FC Porto,4:0 (2:0),3
7,Champions League 1996/1997,18/03/1997,A,FC Porto,0:0 (0:0),1
8,Champions League 1996/1997,08/04/1997,A,Borussia Dortmund,0:1 (0:0),0
9,Champions League 1996/1997,22/04/1997,H,Borussia Dortmund,0:1 (0:1),0
10,Premier League 1996/1997,16/08/1996,A,Wimbledon FC,3:0 (1:0),3
11,Premier League 1996/1997,20/08/1996,H,Everton FC,2:2 (0:2),1
12,Premier League 1996/1997,24/08/1996,H,Blackburn Rovers,2:2 (1:1),1
13,Premier League 1996/1997,03/09/1996,A,Derby County,1:1 (1:1),1
14,Premier League 1996/1997,06/09/1996,A,Leeds United,4:0 (1:0),3
15,Premier League 1996/1997,13/09/1996,H,Nottingham Forest,4:1 (2:1),3
16,Premier League 1996/1997,20/09/1996,A,Aston Villa,0:0 (0:0),1
17,Premier League 1996/1997,28/09/1996,H,Tottenham Hotspur,2:0 (1:0),3
18,Premier League 1996/1997,11/10/1996,H,Liverpool FC,1:0 (1:0),3
19,Premier League 1996/1997,19/10/1996,A,Newcastle United,0:5 (0:2),0
20,Premier League 1996/1997,25/10/1996,A,Southampton FC,3:6 (1:3),0
21,Premier League 1996/1997,01/11/1996,H,Chelsea FC,1:2 (0:1),0
22,Premier League 1996/1997,15/11/1996,H,Arsenal FC,1:0 (0:0),3
23,Premier League 1996/1997,22/11/1996,A,Middlesbrough FC,2:2 (1:1),1
24,Premier League 1996/1997,29/11/1996,H,Leicester City,3:1 (0:0),3
25,Premier League 1996/1997,07/12/1996,A,West Ham United,2:2 (0:0),1
26,Premier League 1996/1997,17/12/1996,A,Sheffield Wednesday,1:1 (0:0),1
27,Premier League 1996/1997,20/12/1996,H,Sunderland AFC,5:0 (2:0),3
28,Premier League 1996/1997,25/12/1996,A,Nottingham Forest,4:0 (2:0),3
29,Premier League 1996/1997,27/12/1996,H,Leeds United,1:0 (1:0),3
30,Premier League 1996/1997,31/12/1996,H,Aston Villa,0:0 (0:0),1
31,Premier League 1996/1997,11/01/1997,A,Tottenham Hotspur,2:1 (1:1),3
32,Premier League 1996/1997,17/01/1997,A,Coventry City,2:0 (0:0),3
33,Premier League 1996/1997,28/01/1997,H,Wimbledon FC,2:1 (0:0),3
34,Premier League 1996/1997,31/01/1997,H,Southampton FC,2:1 (1:1),3
35,Premier League 1996/1997,18/02/1997,A,Arsenal FC,2:1 (2:0),3
36,Premier League 1996/1997,21/02/1997,A,Chelsea FC,1:1 (0:1),1
37,Premier League 1996/1997,28/02/1997,H,Coventry City,3:1 (2:0),3
38,Premier League 1996/1997,07/03/1997,A,Sunderland AFC,1:2 (0:0),0
39,Premier League 1996/1997,14/03/1997,H,Sheffield Wednesday,2:0 (1:0),3
40,Premier League 1996/1997,21/03/1997,A,Everton FC,2:0 (1:0),3
41,Premier League 1996/1997,04/04/1997,H,Derby County,2:3 (0:2),0
42,Premier League 1996/1997,11/04/1997,A,Blackburn Rovers,3:2 (2:1),3
43,Premier League 1996/1997,18/04/1997,A,Liverpool FC,3:1 (2:1),3
44,Premier League 1996/1997,02/05/1997,A,Leicester City,2:2 (1:2),1
45,Premier League 1996/1997,04/05/1997,H,Middlesbrough FC,3:3 (2:3),1
46,Premier League 1996/1997,07/05/1997,H,Newcastle United,0:0 (0:0),1
47,Premier League 1996/1997,10/05/1997,H,West Ham United,2:0 (1:0),3
48,FA Cup 1996/1997,04/01/1997,H,Tottenham Hotspur,2:0 (0:0),3
49,FA Cup 1996/1997,24/01/1997,H,Wimbledon FC,1:1 (0:0),1
50,FA Cup 1996/1997,03/02/1997,A,Wimbledon FC,0:1 (0:0),0
51,League Cup 1996/1997,22/10/1996,H,Swindon Town,2:1 (1:0),3
52,League Cup 1996/1997,26/11/1996,A,Leicester City,0:2 (0:1),0
53,FA Community Shield 1996,10/08/1996,N,Newcastle United,4:0 (2:0),3
